5.714285714285713969e-01,5.555555555555555802e-01,0.000000000000000000e+00
6.428571428571427937e-01,5.555555555555555802e-01,0.000000000000000000e+00
7.142857142857141906e-01,5.555555555555555802e-01,0.000000000000000000e+00
7.857142857142856984e-01,5.555555555555555802e-01,0.000000000000000000e+00
8.571428571428570953e-01,5.555555555555555802e-01,0.000000000000000000e+00
9.285714285714284921e-01,5.555555555555555802e-01,0.000000000000000000e+00
1.000000000000000000e+00,5.555555555555555802e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.444444444444444864e-01,2.000000000000000000e+00
7.142857142857142461e-02,6.444444444444444864e-01,2.000000000000000000e+00
1.428571428571428492e-01,6.444444444444444864e-01,2.000000000000000000e+00
2.142857142857142738e-01,6.444444444444444864e-01,2.000000000000000000e+00
2.857142857142856984e-01,6.444444444444444864e-01,2.000000000000000000e+00
3.571428571428570953e-01,6.444444444444444864e-01,2.000000000000000000e+00
4.285714285714285476e-01,6.444444444444444864e-01,2.000000000000000000e+00
5.000000000000000000e-01,6.444444444444444864e-01,2.000000000000000000e+00
5.714285714285713969e-01,6.444444444444444864e-01,2.000000000000000000e+00
6.428571428571427937e-01,6.444444444444444864e-01,2.000000000000000000e+00
7.142857142857141906e-01,6.444444444444444864e-01,2.000000000000000000e+00
7.857142857142856984e-01,6.444444444444444864e-01,0.000000000000000000e+00
8.571428571428570953e-01,6.444444444444444864e-01,0.000000000000000000e+00
9.285714285714284921e-01,6.444444444444444864e-01,0.000000000000000000e+00
1.000000000000000000e+00,6.444444444444444864e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.333333333333333925e-01,2.000000000000000000e+00
7.142857142857142461e-02,7.333333333333333925e-01,2.000000000000000000e+00
1.428571428571428492e-01,7.333333333333333925e-01,2.000000000000000000e+00
2.142857142857142738e-01,7.333333333333333925e-01,2.000000000000000000e+00
2.857142857142856984e-01,7.333333333333333925e-01,2.000000000000000000e+00
3.571428571428570953e-01,7.333333333333333925e-01,2.000000000000000000e+00
4.285714285714285476e-01,7.333333333333333925e-01,2.000000000000000000e+00
5.000000000000000000e-01,7.333333333333333925e-01,2.000000000000000000e+00
5.714285714285713969e-01,7.333333333333333925e-01,2.000000000000000000e+00
6.428571428571427937e-01,7.333333333333333925e-01,2.000000000000000000e+00
7.142857142857141906e-01,7.333333333333333925e-01,2.000000000000000000e+00
7.857142857142856984e-01,7.333333333333333925e-01,2.000000000000000000e+00
8.571428571428570953e-01,7.333333333333333925e-01,2.000000000000000000e+00
9.285714285714284921e-01,7.333333333333333925e-01,0.000000000000000000e+00
1.000000000000000000e+00,7.333333333333333925e-01,0.000000000000000000e+00
0.000000000000000000e+00,8.222222222222221877e-01,2.000000000000000000e+00
7.142857142857142461e-02,8.222222222222221877e-01,2.000000000000000000e+00
1.428571428571428492e-01,8.222222222222221877e-01,2.000000000000000000e+00
2.142857142857142738e-01,8.222222222222221877e-01,2.000000000000000000e+00
2.857142857142856984e-01,8.222222222222221877e-01,2.000000000000000000e+00
3.571428571428570953e-01,8.222222222222221877e-01,2.000000000000000000e+00
4.285714285714285476e-01,8.222222222222221877e-01,2.000000000000000000e+00
5.000000000000000000e-01,8.222222222222221877e-01,2.000000000000000000e+00
5.714285714285713969e-01,8.222222222222221877e-01,2.000000000000000000e+00
6.428571428571427937e-01,8.222222222222221877e-01,2.000000000000000000e+00
7.142857142857141906e-01,8.222222222222221877e-01,2.000000000000000000e+00
7.857142857142856984e-01,8.222222222222221877e-01,2.000000000000000000e+00
8.571428571428570953e-01,8.222222222222221877e-01,1.000000000000000000e+00
9.285714285714284921e-01,8.222222222222221877e-01,1.000000000000000000e+00
1.000000000000000000e+00,8.222222222222221877e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.111111111111112049e-01,2.000000000000000000e+00
7.142857142857142461e-02,9.111111111111112049e-01,2.000000000000000000e+00
1.428571428571428492e-01,9.111111111111112049e-01,2.000000000000000000e+00
2.142857142857142738e-01,9.111111111111112049e-01,2.000000000000000000e+00
2.857142857142856984e-01,9.111111111111112049e-01,2.000000000000000000e+00
3.571428571428570953e-01,9.111111111111112049e-01,2.000000000000000000e+00
4.285714285714285476e-01,9.111111111111112049e-01,2.000000000000000000e+00
5.000000000000000000e-01,9.111111111111112049e-01,2.000000000000000000e+00
5.714285714285713969e-01,9.111111111111112049e-01,2.000000000000000000e+00
6.428571428571427937e-01,9.111111111111112049e-01,2.000000000000000000e+00
7.142857142857141906e-01,9.111111111111112049e-01,2.000000000000000000e+00
7.857142857142856984e-01,9.111111111111112049e-01,1.000000000000000000e+00
8.571428571428570953e-01,9.111111111111112049e-01,1.000000000000000000e+00
9.285714285714284921e-01,9.111111111111112049e-01,1.000000000000000000e+00
1.000000000000000000e+00,9.111111111111112049e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00
7.142857142857142461e-02,1.000000000000000000e+00,2.000000000000000000e+00
1.428571428571428492e-01,1.000000000000000000e+00,2.000000000000000000e+00
2.142857142857142738e-01,1.000000000000000000e+00,2.000000000000000000e+00
2.857142857142856984e-01,1.000000000000000000e+00,2.000000000000000000e+00
3.571428571428570953e-01,1.000000000000000000e+00,2.000000000000000000e+00
4.285714285714285476e-01,1.000000000000000000e+00,2.000000000000000000e+00
5.000000000000000000e-01,1.000000000000000000e+00,2.000000000000000000e+00
5.714285714285713969e-01,1.000000000000000000e+00,2.000000000000000000e+00
6.428571428571427937e-01,1.000000000000000000e+00,2.000000000000000000e+00
7.142857142857141906e-01,1.000000000000000000e+00,1.000000000000000000e+00
7.857142857142856984e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.571428571428570953e-01,1.000000000000000000e+00,1.000000000000000000e+00
9.285714285714284921e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
